Asset Name,Work Order Address,Date/Time Created,Customer Name,Work Description,Completion Note,Part Description,Quantity,Part Name,WO#,Billing Account Name,Completion_Note_cleaned
2011213090689,480 N Main St Corona CA 92880 US,2024-04-11 12:23:05,55319 Starbucks Corporate,2011213090689:Food Not Cooking Properly:Food is not cooking to temp on the left oven.,No service rendered service declined,nan,0,,ST55319043,Starbucks,service render service decline
2011213090689,480 N Main St Corona CA 92880 US,2024-04-13 12:29:47,55319 Starbucks Corporate,2011213090689:Close Door Error:Saying door is open when its closed. Tried holding it shut for a minute. Didnt work,"208v

Left oven 

8.00 amps each mag circuit 
17.90 mag amps combined 

10.00 heater amps 

Faults 
Door err

Upon inspecting unit found that the oven was stuck on reading door err 

Found the door switches worn and blown fuse 

Unit cook plate severely worn. 

Replaced parts. 

Tested unit all good","Microswitch Kit, Door, E2S",1,PSR271,ST55319044,Starbucks,208vleft oven 800 amp mag circuit 1790 mag amp combine 1000 heater amp Faults Door errupon inspect unit find oven stuck read door err find door switch wear blow fuse Unit cook plate severely wear Replaced part unit good
2011213090689,480 N Main St Corona CA 92880 US,2024-04-13 12:29:47,55319 Starbucks Corporate,2011213090689:Close Door Error:Saying door is open when its closed. Tried holding it shut for a minute. Didnt work,"208v

Left oven 

8.00 amps each mag circuit 
17.90 mag amps combined 

10.00 heater amps 

Faults 
Door err

Upon inspecting unit found that the oven was stuck on reading door err 

Found the door switches worn and blown fuse 

Unit cook plate severely worn. 

Replaced parts. 

Tested unit all good","Fuse, 20A",1,30Z1177,ST55319044,Starbucks,208vleft oven 800 amp mag circuit 1790 mag amp combine 1000 heater amp Faults Door errupon inspect unit find oven stuck read door err find door switch wear blow fuse Unit cook plate severely wear Replaced part unit good
2011213090689,480 N Main St Corona CA 92880 US,2024-04-13 12:29:47,55319 Starbucks Corporate,2011213090689:Close Door Error:Saying door is open when its closed. Tried holding it shut for a minute. Didnt work,"208v

Left oven 

8.00 amps each mag circuit 
17.90 mag amps combined 

10.00 heater amps 

Faults 
Door err

Upon inspecting unit found that the oven was stuck on reading door err 

Found the door switches worn and blown fuse 

Unit cook plate severely worn. 

Replaced parts. 

Tested unit all good",Packaged Cook Plate Single Sided,1,PDB0819,ST55319044,Starbucks,208vleft oven 800 amp mag circuit 1790 mag amp combine 1000 heater amp Faults Door errupon inspect unit find oven stuck read door err find door switch wear blow fuse Unit cook plate severely wear Replaced part unit good
2011213090689,480 N Main St Corona CA 92880 US,2024-05-14 04:19:45,55319 Starbucks Corporate,2011213090689:104 Mag/Cavity Overheat Trip:ERROR CODE E104. Trouble shooting did not work.,"208v

Left oven 

8.00 amps each circuit 
17.90 mag amps combined 

10.00 heater amps 

Faults 
E-104

Upon arrival oven working as normal 

Inspected unit for any signs of malfunction 

Store had a remodel and oven was moved around and caused the hi limit to trip. 

All oven functions working as normal. 

Loaded menu to current summer 24",nan,0,,ST55319045,Starbucks,208vleft oven 800 amp circuit 1790 mag amp combine 1000 heater amp fault E104Upon arrival oven work normal inspect unit sign malfunction Store remodel oven move around cause hi limit trip oven function work normal Loaded menu current summer 24
NGOD25435,2303 S. Bristol St Santa Ana CA 92704 US,2021-01-27 05:49:01,10005 Starbucks Corporate,2011213091108:Close Door Error:Display says door is open when the door is shut,"Left Oven
2011213091108
208 Vac

Close Door Error
Replace Door Switch Assy

Left Mag - 8.7 Amps 
Right Mag - 8.6 Amps 

Heater - 10.8 Amps

Paul - SS","Microswitch Kit, Door, E2S",1,PSR271,ST10005011,Starbucks,leave Oven2011213091108208 VacClose Door ErrorReplace Door Switch AssyLeft Mag 87 amp right Mag 86 Amps Heater 108 AmpsPaul ss
NGOD25435,2303 S. Bristol St Santa Ana CA 92704 US,2021-01-27 05:49:01,10005 Starbucks Corporate,2011213091108:Close Door Error:Display says door is open when the door is shut,"Left Oven
2011213091108
208 Vac

Close Door Error
Replace Door Switch Assy

Left Mag - 8.7 Amps 
Right Mag - 8.6 Amps 

Heater - 10.8 Amps

Paul - SS",25 AMP LITTLEFUSE FLM025,1,30Z1535,ST10005011,Starbucks,leave Oven2011213091108208 VacClose Door ErrorReplace Door Switch AssyLeft Mag 87 amp right Mag 86 Amps Heater 108 AmpsPaul ss
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2021-03-22 16:05:56,10005 Starbucks Corporate,"2011213091108:Other:""warning constant key press detected - call service support"" message","Left Oven
2011213091108
Constant Key Press Detected 
208 Vac

Reset Computer
(Unplug & Plug Back Oven)

Left Mag - 8.2 Amps 
4 Seconds
Right Mag - 8.4 Amps 
3 Seconds

Heater - 10.5 Amps",nan,0,,ST10005013,Starbucks,leave oven2011213091108constant Key Press detect 208 VacReset ComputerUnplug Plug back OvenLeft Mag 82 Amps 4 SecondsRight Mag 84 Amps 3 SecondsHeater 105 Amps
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2021-10-13 04:16:30,10005 Starbucks Corporate,2011213091108:Close Door Error:Oven says door open when door is actually closed,"Left E2S
2011213091108

Left Mag 8.5
Right Mag 8.6

Primary door switch “soft” (not activating properly) 

Checked EC, Replaced parts listed, Tested unit, all functions working properly.

Karina","Microswitch Kit, Door, E2S",1,PSR271,ST10005014,Welbilt,"leave e2s2011213091108left Mag 85Right Mag 86primary door switch "" soft "" activate properly check EC Replaced part list unit function work properlykarina"
MerryChef Area,2303 S. Bristol St Santa Ana CA 92704 US,2022-01-23 00:03:13,10005 Starbucks Corporate,2011213091108:Other:Display reads: warning constant key press detected & call service support,nan,nan,0,,ST10005015,Starbucks,nan
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-03-09 11:44:04,10005 Starbucks Corporate,2011213091108:Other:Left oven screen keeps resetting when shut,"Left MerryChef E2S

2011213091108

208V / 204A

Faults- E086, E100

Amps-16.0
Left Circuit-8.0 
Right Circuit-8.0
Heaters-10.9

Toggle switch (on/off) - Bad, causing oven to turn itself off periodically.

Replaced to toggle switch, Checked EC, test unit, all test pass without faults.
Stirrer working properly 
Cooling fans working properly 
Air filter cleaned and positioned properly

Case # 416301",E2S Toggle Switch,1,30Z1554,ST10005016,Starbucks,leave MerryChef E2S2011213091108208V 204afaults e086 E100Amps160Left Circuit80 Right circuit80heaters109toggle switch onoff Bad cause oven turn periodicallyreplace toggle switch check EC test unit test pass without faultsstirrer work properly cool fan work properly Air filter clean position properlycase 416301
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-05-09 07:40:31,10005 Starbucks Corporate,2011213091108:104 Mag/Cavity Overheat Trip:Error message https://s00332safocwpr.blob.core.windows.net/stores/10005/10005-202205091423-15D49BE5-378C-44E6-9A76-58C3144C1A83.jpeg?sv=2019-12-12&sr=b&st=2022-05-08&se=2022-08-07&spr=https&sp=r&sig=x0qtB3%2Fl%2FDrN8GziTkCWloMRnwe1U9Sk5PjEEXSnp0U%3D,"Left MerryChef E2S

2011213091108

208V

Faults -E104

Amps-16.0 
Left Circuit-7.8 
Right Circuit-8.0
Heaters-10.8

Couldn’t reproduce any errors. 
Manager said both ovens gave the same error message at the same time,after a short power outage.

Checked EC, test unit, all test pass without faults.
Stirrer working properly 
Cooling fans working properly 
Air filter cleaned and positioned properly",nan,0,,ST10005017,Starbucks,Left MerryChef E2S2011213091108208VFaults E104Amps160 Left Circuit78 Right circuit80heaters108couldn’t reproduce error Manager say oven give error message timeafter short power outagechecke EC test unit test pass without faultsstirrer work properly cool fan work properly Air filter clean position properly
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-07-06 10:37:23,10005 Starbucks Corporate,2011213091108:Close Door Error:Door consistently displays door open message when closed,"Left MerryChef E2S

2011213091108

208V

Faults -E086

Amps-16.7
Left Circuit-8.4
Right Circuit-8.2
Heaters-10.9

SW door switch loose, not making good contact.

Positioned and then tightened all door switches in proper sequence.

Checked EC, test unit, all test pass without faults.
Stirrer working properly 
Cooling fans working properly 
Air filter cleaned and positioned properly",nan,0,,ST10005018,Starbucks,Left MerryChef E2S2011213091108208VFaults e086amps167left circuit84right Circuit82Heaters109SW door switch loose make good contactpositione tighten door switch proper sequencechecke EC test unit test pass without faultsstirrer work properly cool fan work properly Air filter clean position properly
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-08-17 09:49:28,10005 Starbucks Corporate,2011213091108:Menu Issue:Oven screen is slanted a bit and harder to touch food items. Left dt oven. Issue started 8/16/22,"Left MerryChef E2S

2011213091108

208V

Faults -E086

Amps-16.4
Left Circuit-8.2
Right Circuit-8.2
Heaters-10.9

Missing screw from display to frame. 

Replaced missing screw 

Checked EC, test unit, all test pass without faults.
Stirrer working properly 
Cooling fans working properly 
Air filter cleaned and positioned properly",nan,0,,ST10005019,Starbucks,Left MerryChef E2S2011213091108208VFaults E086Amps164Left circuit82right Circuit82Heaters109Missing screw display frame replace miss screw check EC test unit test pass without faultsstirrer work properly cool fan work properly Air filter clean position properly
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-08-17 14:00:18,10005 Starbucks Corporate,2011213091108:Other:Screen fell again,"Left MerryChef 2011213091108

208V

Faults zero

Amps-16.8
Left Circuit-8.5
Right Circuit-8.3
Heaters-10.8

Checked EC, test unit, all test pass without faults.
Stirrer working properly
Air filter cleaned and positioned properly 

Display bolt broken 
Replaced display 
all test passed without any faults","Touch Screen PC Board, QTS UI",1,P30Z5009,ST10005020,Starbucks,leave MerryChef 2011213091108208vfault zeroamps168left circuit85right circuit83heaters108checke EC test unit test pass without faultsstirrer work properlyAir filter clean position properly Display bolt break Replaced display test pass without fault
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-11-24 01:45:42,10005 Starbucks Corporate,2011213091108:Other:Left oven display does not change to the item that is needed.,"208/
Cc 211321
Door and filter ok 
LM 8.4
RM 8.4
H 10.6
BF ok
RF 10-100 ok

Left oven display does not change to the item that is needed. Dirty EC clogged vents and air filter causing over heating Damaged studs tray and gasket 

Tested unit and all test passed",e2s Cavity X4 Stub Kit Replacement C-Pla,1,PSB1148,ST10005022,Starbucks,208cc 211321door filter LM 84rm 84h 106BF okrf 10100 okleft oven display change item need dirty EC clog vent air filter cause heat damage stud tray gasket unit test pass
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-11-24 01:45:42,10005 Starbucks Corporate,2011213091108:Other:Left oven display does not change to the item that is needed.,"208/
Cc 211321
Door and filter ok 
LM 8.4
RM 8.4
H 10.6
BF ok
RF 10-100 ok

Left oven display does not change to the item that is needed. Dirty EC clogged vents and air filter causing over heating Damaged studs tray and gasket 

Tested unit and all test passed",Packaged Cook Plate Single Sided,1,PDB0819,ST10005022,Starbucks,208cc 211321door filter LM 84rm 84h 106BF okrf 10100 okleft oven display change item need dirty EC clog vent air filter cause heat damage stud tray gasket unit test pass
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-11-24 01:45:42,10005 Starbucks Corporate,2011213091108:Other:Left oven display does not change to the item that is needed.,"208/
Cc 211321
Door and filter ok 
LM 8.4
RM 8.4
H 10.6
BF ok
RF 10-100 ok

Left oven display does not change to the item that is needed. Dirty EC clogged vents and air filter causing over heating Damaged studs tray and gasket 

Tested unit and all test passed","Door Seal, E2S",1,PSB316,ST10005022,Starbucks,208cc 211321door filter LM 84rm 84h 106BF okrf 10100 okleft oven display change item need dirty EC clog vent air filter cause heat damage stud tray gasket unit test pass
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-11-24 01:45:42,10005 Starbucks Corporate,2011213091108:Other:Left oven display does not change to the item that is needed.,"208/
Cc 211321
Door and filter ok 
LM 8.4
RM 8.4
H 10.6
BF ok
RF 10-100 ok

Left oven display does not change to the item that is needed. Dirty EC clogged vents and air filter causing over heating Damaged studs tray and gasket 

Tested unit and all test passed","Silicone Door Sealer, Silastic, Black, CAF30",1,31Z0186,ST10005022,Starbucks,208cc 211321door filter LM 84rm 84h 106BF okrf 10100 okleft oven display change item need dirty EC clog vent air filter cause heat damage stud tray gasket unit test pass
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-12-20 11:35:49,10005 Starbucks Corporate,2011213091108:Close Door Error:Gives us door is open even if door is closed. We have to hold door to warm.,"Left MerryChef E2S

2011213091108

208V

Faults -E086

Amps-16.4
Left Circuit-8.2
Right Circuit-8.2
Heaters-10.9

Primary secondary door switches damaged, monitor door switches broken, left and right door hinges worn not closing properly.

Replaced primary secondary monitor, left and right door hinges.

Checked EC, test unit, all test pass without faults.
Stirrer working properly 
Cooling fans working properly 
Air filter cleaned and positioned properly",Door Hinge Assy,2,31Z1374,ST10005023,Starbucks,Left MerryChef E2S2011213091108208VFaults E086Amps164Left Circuit82Right Circuit82Heaters109Primary secondary door switch damage monitor door switch break leave right door hinge wear close properlyreplaced primary secondary monitor leave right door hingeschecke EC test unit test pass without faultsstirrer work properly cool fan work properly Air filter clean position properly
2011213091108,2303 S. Bristol St Santa Ana CA 92704 US,2022-12-20 11:35:49,10005 Starbucks Corporate,2011213091108:Close Door Error:Gives us door is open even if door is closed. We have to hold door to warm.,"Left MerryChef E2S

2011213091108

208V

Faults -E086

Amps-16.4
Left Circuit-8.2
Right Circuit-8.2
Heaters-10.9

Primary secondary door switches damaged, monitor door switches broken, left and right door hinges worn not closing properly.

Replaced primary secondary monitor, left and right door hinges.

Checked EC, test unit, all test pass without faults.
Stirrer working properly 
Cooling fans working properly 
Air filter cleaned and positioned properly",Short Lever Microswitch,1,30Z1566,ST10005023,Starbucks,Left MerryChef E2S2011213091108208VFaults E086Amps164Left Circuit82Right Circuit82Heaters109Primary secondary door switch damage monitor door switch break leave right door hinge wear close properlyreplaced primary secondary monitor leave right door hingeschecke EC test unit test pass without faultsstirrer work properly cool fan work properly Air filter clean position properly
